bases_after,bases_before,batter,batting_team,canonical_id,display_row_index,event_order,event_type,fielding_team,half,inning,is_plate_appearance,outs_after,outs_before,pitch_text,pitcher,play_text,runner_actions,runners_after,runners_before,runs_scored,season,source_game_id,pitcher_original,pitcher_key,pitcher_attribution_ambiguous,pitcher_attribution_method,source_kind,game_start,official_game_id,series_id,series_game_number,series_source,batter_key,same_game_matchup_number,pitcher_batters_faced_before,mlb_tto_bf9,series_matchup_number,prior_series_game_matchups,re24_run_value,run_value,PA_value,AB_value,H_value,TB_value,BB_value,HBP_value,SF_value,SO_value,HR_value,OBP_num_value,OBP_den_value,wOBA_num_value,wOBA_den_value
0,0,Maya Brady,Oklahoma City Spark,ausl-2026-d5738e68857ab5e7,36,37,out,Portland Cascade,top,5,True,2,1,"Ball 1, Strike 1 looking, In play.",Sam Landry,Maya Brady grounds out to first baseman Tori Vidales.,[],{},{},0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Sam Landry,samlandry,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,mayabrady,3,18,3,3,0,-0.2189932866376146,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
2,0,Sydney Romero,Oklahoma City Spark,ausl-2026-d5738e68857ab5e7,37,38,double,Portland Cascade,top,5,True,2,2,"Strike 1 looking, Ball 1, In play.",Sam Landry,Sydney Romero doubles on a line drive to right fielder Korbe Otis.,[],"{""2"": ""Sydney Romero""}",{},0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Sam Landry,samlandry,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,sydneyromero,3,19,3,3,0,0.10021297788431169,0.7679960004877382,1,1,1,2,0,0,0,0,0,1,1,1.1938866412598885,1
2,2,Sydney Sherrill,Oklahoma City Spark,ausl-2026-d5738e68857ab5e7,38,39,out,Portland Cascade,top,5,True,3,2,In play.,Sam Landry,Sydney Sherrill pops out to shortstop Kenleigh Cahalan.,[],"{""2"": ""Sydney Romero""}","{""2"": ""Sydney Romero""}",0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Sam Landry,samlandry,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,sydneysherrill,3,20,3,3,0,-0.25344773134014104,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
1,0,Korbe Otis,Portland Cascade,ausl-2026-d5738e68857ab5e7,39,40,walk,Oklahoma City Spark,bottom,5,True,0,0,"Ball 1, Ball 2, Ball 3, Ball 4.",Maya Johnson,"Korbe Otis walks, Maya Johnson pitching.",[],"{""1"": ""Korbe Otis""}",{},0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Maya Johnson,mayajohnson,False,explicit_play_text,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,korbeotis,3,18,3,3,0,0.43354266324947666,0.36479224699788676,1,0,0,0,1,0,0,0,0,1,1,0.7684796416926083,1
1,1,Megan Grant,Portland Cascade,ausl-2026-d5738e68857ab5e7,40,41,out,Oklahoma City Spark,bottom,5,True,1,0,"Ball 1, Strike 1 looking, In play.",Maya Johnson,"Megan Grant lines out to second baseman Amari Harper, Korbe Otis remains at 1st.","[{""action"": ""remain"", ""from_base"": 1, ""runner"": ""Korbe Otis"", ""to_base"": 1}]","{""1"": ""Korbe Otis""}","{""1"": ""Korbe Otis""}",0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Maya Johnson,mayajohnson,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,megangrant,3,19,3,3,0,-0.4481876134211781,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Tori Vidales,Portland Cascade,ausl-2026-d5738e68857ab5e7,41,43,home_run,Oklahoma City Spark,bottom,5,True,2,2,"Strike 1 swinging, Ball 1, Korbe Otis caught stealing 2nd, catcher Delanie Wisz to shortstop Sydney Romero, Ball 2, Strike 2 looking, In play.",Maya Johnson,Tori Vidales homers on a fly ball to left field.,[],{},{},1,2026,c8514773-9642-4e0c-b682-e6a110cee656,Maya Johnson,mayajohnson,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,torividales,3,20,3,3,0,1.0,1.4553060377950033,1,1,1,4,0,0,0,0,1,1,1,1.9190448229798374,1
1,0,Sydney Stewart,Portland Cascade,ausl-2026-d5738e68857ab5e7,42,44,hit_by_pitch,Oklahoma City Spark,bottom,5,True,2,2,"Ball 1, Ball 2.",Ruby Meylan,"Sydney Stewart is hit by pitch, Ruby Meylan pitching.",[],"{""1"": ""Sydney Stewart""}",{},0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Ruby Meylan,rubymeylan,False,explicit_play_text,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,sydneystewart,1,0,1,1,0,0.16191187016537054,0.35940858370783413,1,0,0,0,0,1,0,0,0,1,1,0.7627995158825704,1
5,2,Sierra Sacco-Ferrie,Portland Cascade,ausl-2026-d5738e68857ab5e7,43,46,single,Oklahoma City Spark,bottom,5,True,2,2,"Foul, Strike 2 looking, Ball 1, Sydney Stewart advances to 2nd on wild pitch, Ball 2, Foul, In play.",Ruby Meylan,"Sierra Sacco-Ferrie singles on a line drive to left fielder Bubba Nickles-Camarena, Sydney Stewart advances to 3rd.","[{""action"": ""advance"", ""from_base"": 2, ""runner"": ""Sydney Stewart"", ""to_base"": 3}]","{""1"": ""Sierra Sacco-Ferrie"", ""3"": ""Sydney Stewart""}","{""2"": ""Sydney Stewart""}",0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Ruby Meylan,rubymeylan,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,sierrasaccoferrie,1,1,1,1,0,0.36353729242454375,0.5129673352137273,1,1,1,1,0,0,0,0,0,1,1,0.9248142966727096,1
7,5,Kenleigh Cahalan,Portland Cascade,ausl-2026-d5738e68857ab5e7,44,47,walk,Oklahoma City Spark,bottom,5,True,2,2,"Foul, Ball 1, Strike 2 looking, Foul, Ball 2, Foul, Foul, Ball 3, Foul, Ball 4.",Ruby Meylan,"Kenleigh Cahalan walks, Ruby Meylan pitching, Sydney Stewart remains at 3rd, Sierra Sacco-Ferrie advances to 2nd.","[{""action"": ""remain"", ""from_base"": 3, ""runner"": ""Sydney Stewart"", ""to_base"": 3}, {""action"": ""advance"", ""from_base"": 1, ""runner"": ""Sierra Sacco-Ferrie"", ""to_base"": 2}]","{""1"": ""Kenleigh Cahalan"", ""2"": ""Sierra Sacco-Ferrie"", ""3"": ""Sydney Stewart""}","{""1"": ""Sierra Sacco-Ferrie"", ""3"": ""Sydney Stewart""}",0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Ruby Meylan,rubymeylan,False,explicit_play_text,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,kenleighcahalan,1,2,1,1,0,0.18682534962642006,0.36479224699788676,1,0,0,0,1,0,0,0,0,1,1,0.7684796416926083,1
7,7,Ali Newland,Portland Cascade,ausl-2026-d5738e68857ab5e7,45,48,strikeout,Oklahoma City Spark,bottom,5,True,3,2,"Lineup changed: Ali Newland in for batter Kennedy Powell, Ball 1, Strike 1 looking, Strike 2 looking, Ball 2, Strike 3 looking.",Ruby Meylan,"Ali Newland strikes out looking, Ruby Meylan pitching.",[],"{""1"": ""Kenleigh Cahalan"", ""2"": ""Sierra Sacco-Ferrie"", ""3"": ""Sydney Stewart""}","{""1"": ""Kenleigh Cahalan"", ""2"": ""Sierra Sacco-Ferrie"", ""3"": ""Sydney Stewart""}",0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Ruby Meylan,rubymeylan,False,explicit_play_text,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,alinewland,1,3,1,1,0,-0.8038103733911048,-0.3567485905911834,1,1,0,0,0,0,0,1,0,0,1,0.0,1
1,0,Delanie Wisz,Oklahoma City Spark,ausl-2026-d5738e68857ab5e7,46,49,single,Portland Cascade,top,6,True,0,0,"Ball 1, Ball 2, Strike 1 looking, Strike 2 swinging, In play.",Sam Landry,Delanie Wisz singles on a hard ground ball to center fielder Kendra Falby.,[],"{""1"": ""Delanie Wisz""}",{},0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Sam Landry,samlandry,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,delaniewisz,3,21,3,3,0,0.43354266324947666,0.5129673352137273,1,1,1,1,0,0,0,0,0,1,1,0.9248142966727096,1
1,1,Bubba Nickles-Camarena,Oklahoma City Spark,ausl-2026-d5738e68857ab5e7,47,50,out,Portland Cascade,top,6,True,1,0,"Strike 1 looking, In play.",Sam Landry,"Bubba Nickles-Camarena flies out to center fielder Kendra Falby, Delanie Wisz remains at 1st.","[{""action"": ""remain"", ""from_base"": 1, ""runner"": ""Delanie Wisz"", ""to_base"": 1}]","{""1"": ""Delanie Wisz""}","{""1"": ""Delanie Wisz""}",0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Sam Landry,samlandry,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,bubbanicklescamarena,3,22,3,3,0,-0.4481876134211781,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,1,Amari Harper,Oklahoma City Spark,ausl-2026-d5738e68857ab5e7,48,51,double_play,Portland Cascade,top,6,True,3,1,"Ball 1, Ball 2, In play.",Sam Landry,"Amari Harper grounds into a double play, second baseman Sis Bates to shortstop Kenleigh Cahalan to first baseman Tori Vidales, Delanie Wisz out advancing to 2nd.","[{""action"": ""out"", ""from_base"": 1, ""runner"": ""Delanie Wisz"", ""to_base"": 2}]",{},"{""1"": ""Delanie Wisz""}",0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Sam Landry,samlandry,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,amariharper,3,23,3,3,0,-0.7021488902775818,-1.0596777666740527,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Sis Bates,Portland Cascade,ausl-2026-d5738e68857ab5e7,49,52,out,Oklahoma City Spark,bottom,6,True,1,0,"Ball 1, Ball 2, Foul, Strike 2 looking, Foul, In play.",Ruby Meylan,"Sis Bates grounds out, second baseman Amari Harper to first baseman Haley Lee.",[],{},{},0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Ruby Meylan,rubymeylan,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,sisbates,1,4,1,1,0,-0.3445658003558392,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Kendra Falby,Portland Cascade,ausl-2026-d5738e68857ab5e7,50,53,strikeout,Oklahoma City Spark,bottom,6,True,2,1,"Ball 1, Foul, Ball 2, Strike 2 looking, Foul, Foul, Strike 3 swinging.",Ruby Meylan,"Kendra Falby strikes out swinging, Ruby Meylan pitching.",[],{},{},0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Ruby Meylan,rubymeylan,False,explicit_play_text,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,kendrafalby,1,5,1,1,0,-0.2189932866376146,-0.3567485905911834,1,1,0,0,0,0,0,1,0,0,1,0.0,1
0,0,Korbe Otis,Portland Cascade,ausl-2026-d5738e68857ab5e7,51,54,strikeout,Oklahoma City Spark,bottom,6,True,3,2,"Strike 1 looking, Foul, Ball 1, Ball 2, Foul, Ball 3, Foul, Foul, Strike 3 looking.",Ruby Meylan,"Korbe Otis strikes out looking, Ruby Meylan pitching.",[],{},{},0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Ruby Meylan,rubymeylan,False,explicit_play_text,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,korbeotis,1,6,1,1,0,-0.15323475345582935,-0.3567485905911834,1,1,0,0,0,0,0,1,0,0,1,0.0,1
0,0,Jessi Warren,Oklahoma City Spark,ausl-2026-d5738e68857ab5e7,52,55,out,Portland Cascade,top,7,True,1,0,"Strike 1 swinging, Ball 1, In play.",Sam Landry,Jessi Warren flies out to right fielder Korbe Otis.,[],{},{},0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Sam Landry,samlandry,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,jessiwarren,3,24,3,3,0,-0.3445658003558392,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
1,0,Haley Lee,Oklahoma City Spark,ausl-2026-d5738e68857ab5e7,53,56,walk,Portland Cascade,top,7,True,1,1,"Ball 1, Ball 2, Strike 1 looking, Ball 3, Foul, Ball 4.",Sam Landry,"Haley Lee walks, Sam Landry pitching.",[],"{""1"": ""Haley Lee""}",{},0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Sam Landry,samlandry,False,explicit_play_text,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,haleylee,3,25,3,3,0,0.3299208501841378,0.36479224699788676,1,0,0,0,1,0,0,0,0,1,1,0.7684796416926083,1
2,1,Grace Jenkins,Oklahoma City Spark,ausl-2026-d5738e68857ab5e7,54,57,out,Portland Cascade,top,7,True,2,1,"Lineup changed: Pinch runner Billie Andrews in for first baseman Haley Lee, Lineup changed: Grace Jenkins in for batter KK Madrey, Ball 1, In play.",Sam Landry,"Grace Jenkins grounds out, pitcher Sam Landry to first baseman Tori Vidales, Billie Andrews advances to 2nd.","[{""action"": ""advance"", ""from_base"": 1, ""runner"": ""Billie Andrews"", ""to_base"": 2}]","{""2"": ""Billie Andrews""}","{""1"": ""Billie Andrews""}",0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Sam Landry,samlandry,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,gracejenkins,1,26,3,1,0,-0.4487011589374407,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
2,2,Maya Brady,Oklahoma City Spark,ausl-2026-d5738e68857ab5e7,55,58,out,Portland Cascade,top,7,True,3,2,"Ball 1, Foul, In play.",Sam Landry,"Maya Brady grounds out, pitcher Sam Landry to first baseman Tori Vidales.",[],"{""2"": ""Billie Andrews""}","{""2"": ""Billie Andrews""}",0,2026,c8514773-9642-4e0c-b682-e6a110cee656,Sam Landry,samlandry,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T01:00:00.000Z,931,2026-rs-cascade-spark-hillsboro-ballpark-2026-06-18,1,official_teams_venue_date_cluster,mayabrady,4,27,4,4,0,-0.25344773134014104,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Aliyah Andrews,Utah Talons,ausl-2026-0ab2caaab52a1239,0,1,out,Texas Volts,top,1,True,1,0,"Strike 1 looking, In play.",NiJaree Canady,"Aliyah Andrews grounds out, third baseman Leighann Goode to first baseman Aliyah Binford.",[],{},{},0,2026,cd11ecae-c5b7-4ac8-9a43-a577a0456547,NiJaree Canady,nijareecanady,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T23:00:00.000Z,934,2026-rs-talons-volts-dell-diamond-2026-06-18,2,official_teams_venue_date_cluster,aliyahandrews,1,0,1,1,0,-0.3445658003558392,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
2,0,Jadelyn Allchin,Utah Talons,ausl-2026-0ab2caaab52a1239,1,2,double,Texas Volts,top,1,True,1,1,In play.,NiJaree Canady,Jadelyn Allchin doubles on a line drive to left fielder Jaydyn Goodwin.,[],"{""2"": ""Jadelyn Allchin""}",{},0,2026,cd11ecae-c5b7-4ac8-9a43-a577a0456547,NiJaree Canady,nijareecanady,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T23:00:00.000Z,934,2026-rs-talons-volts-dell-diamond-2026-06-18,2,official_teams_venue_date_cluster,jadelynallchin,1,1,1,1,0,0.5384431471264157,0.7679960004877382,1,1,1,2,0,0,0,0,0,1,1,1.1938866412598885,1
3,2,Jordan Woolery,Utah Talons,ausl-2026-0ab2caaab52a1239,2,3,walk,Texas Volts,top,1,True,1,1,"Ball 1, Ball 2, Strike 1 looking, Ball 3, Ball 4.",NiJaree Canady,"Jordan Woolery walks, NiJaree Canady pitching, Jadelyn Allchin remains at 2nd.","[{""action"": ""remain"", ""from_base"": 2, ""runner"": ""Jadelyn Allchin"", ""to_base"": 2}]","{""1"": ""Jordan Woolery"", ""2"": ""Jadelyn Allchin""}","{""2"": ""Jadelyn Allchin""}",0,2026,cd11ecae-c5b7-4ac8-9a43-a577a0456547,NiJaree Canady,nijareecanady,False,explicit_play_text,gamechanger_normalized,2026-06-19T23:00:00.000Z,934,2026-rs-talons-volts-dell-diamond-2026-06-18,2,official_teams_venue_date_cluster,jordanwoolery,1,2,1,1,0,0.19097169714309914,0.36479224699788676,1,0,0,0,1,0,0,0,0,1,1,0.7684796416926083,1
7,3,Kailey Wycoff,Utah Talons,ausl-2026-0ab2caaab52a1239,3,4,single,Texas Volts,top,1,True,1,1,"Strike 1 looking, Foul, Ball 1, In play.",NiJaree Canady,"Kailey Wycoff singles on a line drive to left fielder Jaydyn Goodwin, Jadelyn Allchin advances to 3rd, Jordan Woolery advances to 2nd.","[{""action"": ""advance"", ""from_base"": 2, ""runner"": ""Jadelyn Allchin"", ""to_base"": 3}, {""action"": ""advance"", ""from_base"": 1, ""runner"": ""Jordan Woolery"", ""to_base"": 2}]","{""1"": ""Kailey Wycoff"", ""2"": ""Jordan Woolery"", ""3"": ""Jadelyn Allchin""}","{""1"": ""Jordan Woolery"", ""2"": ""Jadelyn Allchin""}",0,2026,cd11ecae-c5b7-4ac8-9a43-a577a0456547,NiJaree Canady,nijareecanady,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T23:00:00.000Z,934,2026-rs-talons-volts-dell-diamond-2026-06-18,2,official_teams_venue_date_cluster,kaileywyckoff,1,3,1,1,0,0.7256853920803619,0.5129673352137273,1,1,1,1,0,0,0,0,0,1,1,0.9248142966727096,1
7,7,Bri Ellis,Utah Talons,ausl-2026-0ab2caaab52a1239,4,5,single,Texas Volts,top,1,True,1,1,"Foul, Ball 1, In play.",NiJaree Canady,"Bri Ellis singles on a line drive to left fielder Jaydyn Goodwin, Jadelyn Allchin scores, Jordan Woolery advances to 3rd, Kailey Wycoff advances to 2nd.","[{""action"": ""score"", ""from_base"": 3, ""runner"": ""Jadelyn Allchin"", ""to_base"": 4}, {""action"": ""advance"", ""from_base"": 2, ""runner"": ""Jordan Woolery"", ""to_base"": 3}, {""action"": ""advance"", ""from_base"": 1, ""runner"": ""Kailey Wycoff"", ""to_base"": 2}]","{""1"": ""Bri Ellis"", ""2"": ""Kailey Wycoff"", ""3"": ""Jordan Woolery""}","{""1"": ""Kailey Wycoff"", ""2"": ""Jordan Woolery"", ""3"": ""Jadelyn Allchin""}",1,2026,cd11ecae-c5b7-4ac8-9a43-a577a0456547,NiJaree Canady,nijareecanady,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T23:00:00.000Z,934,2026-rs-talons-volts-dell-diamond-2026-06-18,2,official_teams_venue_date_cluster,briellis,1,4,1,1,0,1.0,0.5129673352137273,1,1,1,1,0,0,0,0,0,1,1,0.9248142966727096,1
4,7,Rachel Becker,Utah Talons,ausl-2026-0ab2caaab52a1239,5,6,double_play,Texas Volts,top,1,True,3,1,"Ball 1, Strike 1 looking, In play.",NiJaree Canady,"Rachel Becker grounds into a double play, shortstop Tiare Jennings to second baseman Aminah Vega to first baseman Aliyah Binford, Jordan Woolery did not score, Bri Ellis out advancing to 2nd, Kailey Wycoff advances to 3rd.","[{""action"": ""out"", ""from_base"": 1, ""runner"": ""Bri Ellis"", ""to_base"": 2}, {""action"": ""remain"", ""from_base"": 3, ""runner"": ""Jordan Woolery"", ""to_base"": 3}, {""action"": ""state_correction"", ""from_base"": 3, ""reason"": ""unnamed runner displaced from third; no run inferred"", ""runner"": ""Jordan Woolery"", ""to_base"": null}, {""action"": ""advance"", ""from_base"": 2, ""runner"": ""Kailey Wycoff"", ""to_base"": 3}]","{""3"": ""Kailey Wycoff""}","{""1"": ""Bri Ellis"", ""2"": ""Kailey Wycoff"", ""3"": ""Jordan Woolery""}",0,2026,cd11ecae-c5b7-4ac8-9a43-a577a0456547,NiJaree Canady,nijareecanady,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T23:00:00.000Z,934,2026-rs-talons-volts-dell-diamond-2026-06-18,2,official_teams_venue_date_cluster,rachelbecker,1,5,1,1,0,-1.8273282764433207,-1.0596777666740527,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Rylie Boone,Texas Volts,ausl-2026-0ab2caaab52a1239,6,7,out,Utah Talons,bottom,1,True,1,0,"Foul, Foul, In play.",Megan Faraimo,Rylie Boone lines out to shortstop Taylor Biehl.,[],{},{},0,2026,cd11ecae-c5b7-4ac8-9a43-a577a0456547,Megan Faraimo,meganfaraimo,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T23:00:00.000Z,934,2026-rs-talons-volts-dell-diamond-2026-06-18,2,official_teams_venue_date_cluster,rylieboone,1,0,1,1,0,-0.3445658003558392,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Jaydyn Goodwin,Texas Volts,ausl-2026-0ab2caaab52a1239,7,8,out,Utah Talons,bottom,1,True,2,1,"Foul, Ball 1, In play.",Megan Faraimo,"Jaydyn Goodwin grounds out, second baseman Maddie Moore to first baseman Bri Ellis.",[],{},{},0,2026,cd11ecae-c5b7-4ac8-9a43-a577a0456547,Megan Faraimo,meganfaraimo,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T23:00:00.000Z,934,2026-rs-talons-volts-dell-diamond-2026-06-18,2,official_teams_venue_date_cluster,jaydyngoodwin,1,1,1,1,0,-0.2189932866376146,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Tiare Jennings,Texas Volts,ausl-2026-0ab2caaab52a1239,8,9,out,Utah Talons,bottom,1,True,3,2,"Ball 1, Foul, In play.",Megan Faraimo,Tiare Jennings lines out to center fielder Aliyah Andrews.,[],{},{},0,2026,cd11ecae-c5b7-4ac8-9a43-a577a0456547,Megan Faraimo,meganfaraimo,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T23:00:00.000Z,934,2026-rs-talons-volts-dell-diamond-2026-06-18,2,official_teams_venue_date_cluster,tiarejennings,1,2,1,1,0,-0.15323475345582935,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Caroline Jacobsen,Utah Talons,ausl-2026-0ab2caaab52a1239,9,10,home_run,Texas Volts,top,2,True,0,0,"Strike 1 looking, Ball 1, In play.",NiJaree Canady,Caroline Jacobsen homers on a line drive to left field.,[],{},{},1,2026,cd11ecae-c5b7-4ac8-9a43-a577a0456547,NiJaree Canady,nijareecanady,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T23:00:00.000Z,934,2026-rs-talons-volts-dell-diamond-2026-06-18,2,official_teams_venue_date_cluster,carolinejacobsen,1,6,1,1,0,0.9999999999999999,1.4553060377950033,1,1,1,4,0,0,0,0,1,1,1,1.9190448229798374,1
1,0,Sahvanna Jaquish,Utah Talons,ausl-2026-0ab2caaab52a1239,10,11,single,Texas Volts,top,2,True,0,0,"Ball 1, Strike 1 looking, Strike 2 looking, In play.",NiJaree Canady,Sahvanna Jaquish singles on a ground ball to second baseman Aminah Vega.,[],"{""1"": ""Sahvanna Jaquish""}",{},0,2026,cd11ecae-c5b7-4ac8-9a43-a577a0456547,NiJaree Canady,nijareecanady,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T23:00:00.000Z,934,2026-rs-talons-volts-dell-diamond-2026-06-18,2,official_teams_venue_date_cluster,sahvannajaquish,1,7,1,1,0,0.43354266324947666,0.5129673352137273,1,1,1,1,0,0,0,0,0,1,1,0.9248142966727096,1
2,1,Taylor Biehl,Utah Talons,ausl-2026-0ab2caaab52a1239,11,12,sacrifice_bunt,Texas Volts,top,2,True,1,0,"Foul, In play.",NiJaree Canady,"Taylor Biehl sacrifices, third baseman Leighann Goode to first baseman Aliyah Binford, Taylor Biehl out advancing to 1st, Sahvanna Jaquish advances to 2nd.","[{""action"": ""out"", ""from_base"": null, ""runner"": ""Taylor Biehl"", ""to_base"": 1}, {""action"": ""advance"", ""from_base"": 1, ""runner"": ""Sahvanna Jaquish"", ""to_base"": 2}]","{""2"": ""Sahvanna Jaquish""}","{""1"": ""Sahvanna Jaquish""}",0,2026,cd11ecae-c5b7-4ac8-9a43-a577a0456547,NiJaree Canady,nijareecanady,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-19T23:00:00.000Z,934,2026-rs-talons-volts-dell-diamond-2026-06-18,2,official_teams_venue_date_cluster,taylorbiehl,1,8,1,1,0,-0.2396653164789001,-0.2880835733340832,1,0,0,0,0,0,0,0,0,0,0,0.0,0
